CODIGO DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,CUSTO TOTAL,TIPO ITEM,CODIGO ITEM,DESCRIÇÃO ITEM,UNIDADE ITEM,COEFICIENTE,PRECO UNITARIO,CUSTO TOTAL.1,CUSTO MAO DE OBRA,% MAO DE OBRA
105282.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 100, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"13,18",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,1123000","21,38","2,40",,
105283.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 150, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"24,66",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,2275000","21,38","4,86",,
105284.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 250, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"46,30",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,4240000","21,38","9,06",,
105297.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 80, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"9,95",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,0657000","21,38","1,40",,
105298.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 150, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"17,84",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,1706000","21,38","3,64",,
105299.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 200, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"22,51",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,2289000","21,38","4,89",,
105300.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 250, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"27,36",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,2873000","21,38","6,14",,
105301.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 300, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"32,18",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,3456000","21,38","7,38",,
105302.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 350, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"37,00",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,4039000","21,38","8,63",,
105303.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 400, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"41,82",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,4622000","21,38","9,88",,
105304.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 450, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"46,78",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5206000","21,38","11,13",,
105305.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 500, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"58,51",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5789000","21,38","12,37",,
105306.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 600, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"69,43",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,6955000","21,38","14,86",,
105307.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 700, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"79,57",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,8122000","21,38","17,36",,
105317.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 300, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"22,27",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,2304000","21,38","4,92",,
105318.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 350, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"25,62",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,2693000","21,38","5,75",,
105319.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 200, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"31,08",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,3053000","21,38","6,52",,
105320.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 250, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"37,83",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,3830000","21,38","8,18",,
105321.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 300, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"44,57",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,4608000","21,38","9,85",,
105322.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 350, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"51,29",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5385000","21,38","11,51",,
105323.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 400, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"58,00",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,6163000","21,38","13,17",,
105324.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 450, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"65,00",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,6941000","21,38","14,83",,
105325.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 500, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"80,98",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,7718000","21,38","16,50",,
105326.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 600, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"96,33",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,9274000","21,38","19,82",,
105340.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 800, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"89,99",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,9288000","21,38","19,85",,
105341.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1000, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"111,41",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,1621000","21,38","24,84",,
105342.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1200, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"136,07",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,3954000","21,38","29,83",,
105343.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 80, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"15,58",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,1186000","21,38","2,53",,
105344.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 700, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"110,06",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,0829000","21,38","23,15",,
105345.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 900, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"139,14",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,3939000","21,38","29,80",,
105346.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1000, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"154,15",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,5495000","21,38","33,12",,
105347.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1200, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"190,40",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,8605000","21,38","39,77",,
105348.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 300, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"54,24",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5100000","21,38","10,90",,
105349.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 350, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"62,17",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5961000","21,38","12,74",,
105350.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 400, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"70,10",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,6822000","21,38","14,58",,
105351.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 450, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"78,31",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,7682000","21,38","16,42",,
105352.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 500, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"99,92",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,8543000","21,38","18,26",,
105353.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 600, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"118,37",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,0265000","21,38","21,94",,
105354.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 700, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"135,16",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,1986000","21,38","25,62",,
105355.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 800, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"152,56",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,3708000","21,38","29,30",,
105356.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 900, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"170,42",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,5429000","21,38","32,98",,
105357.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1000, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"188,53",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,7151000","21,38","36,66",,
105358.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1200, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"230,95",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"2,0593000","21,38","44,02",,
105369.0,"FORNECIMENTO E ASSENTAMENTO DE TE RANHURADO EM FERRO FUNDIDO, DN 80 (3"") PARA REDE DE ÁGUA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (INCLUI FORNECIMENTO). AF_05/2024",UN,"73,81",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,1313000","21,38","2,80",,
105377.0,"FORNECIMENTO E ASSENTAMENTO DE CURVA 45 GRAUS RANHURADA EM FERRO FUNDIDO, DN 80 MM (3"") PARA REDE DE ÁGUA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (INCLUI FORNECIMENTO). AF_05/2024",UN,"46,67",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,0985000","21,38","2,10",,
105378.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 100, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"11,52",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,0829000","21,38","1,77",,
105379.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 150, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"15,34",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,1259000","21,38","2,69",,
105380.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 1000, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"94,25",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,8575000","21,38","18,33",,
105388.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 150, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"12,31",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,1137000","21,38","2,43",,
105389.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 200, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"15,52",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,1526000","21,38","3,26",,
105390.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS INCLINADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 900, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"100,64",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,0455000","21,38","22,35",,
105391.0,"ASSENTAMENTO DE CONEXÃO 3 ACESSOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 800, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"124,36",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"1,2384000","21,38","26,47",,
105392.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 200, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"19,15",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,1689000","21,38","3,61",,
105393.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 250, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"23,14",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,2120000","21,38","4,53",,
105394.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 300, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"27,10",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,2550000","21,38","5,45",,
105395.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 350, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"31,07",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,2981000","21,38","6,37",,
105396.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 400, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"35,03",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,3411000","21,38","7,29",,
105397.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 450, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"39,13",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,3841000","21,38","8,21",,
105398.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 500, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"49,95",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,4272000","21,38","9,13",,
105399.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 600, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"59,16",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5132000","21,38","10,97",,
105400.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 700, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"67,57",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,5993000","21,38","12,81",,
105401.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 800, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"76,28",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,6854000","21,38","14,65",,
105402.0,"ASSENTAMENTO DE CONEXÃO 2 ACESSOS ALINHADOS DE FERRO FUNDIDO PARA REDE DE ÁGUA, DN 900, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_05/2024",UN,"85,22",COMPOSICAO,88316.0,SERVENTE COM ENCARGOS COMPLEMENTARES,H,"0,7715000","21,38","16,49",,
